,dts_gnf_off,usd_gnf_off,eur_gnf_off,usd_gnf_p,eur_gnf_p,usd_gnf_gap,eur_gnf_gap
2013.12.11,10800.50,7007.83,9635.77,7113.33,9616.67,0.01,0.00
2013.12.12,10756.20,6974.63,9601.97,7100.00,9630.00,0.02,0.00
2013.12.13,10661.46,6909.06,9517.23,7090.00,9620.00,0.03,0.01
2013.12.16,10793.21,6983.15,9585.77,7090.00,9620.00,0.02,0.00
2013.12.17,10817.62,7016.34,9665.70,7115.00,9663.33,0.01,0.00
2013.12.18,10770.00,6994.26,9616.41,7100.00,9676.67,0.01,0.01
2013.12.19,10745.34,6974.67,9589.48,7100.00,9676.67,0.02,0.01
2013.12.20,10558.10,6869.48,9388.52,7093.33,9670.00,0.03,0.03
2013.12.23,10772.92,7009.25,9579.54,7093.33,9670.00,0.01,0.01
2013.12.24,10770.92,7008.84,9603.51,7093.33,9670.00,0.01,0.01
2013.12.26,10571.26,6881.07,9416.05,7093.33,9670.00,0.03,0.03
2013.12.27,10703.11,6963.86,9533.49,7093.33,9670.00,0.02,0.01
2013.12.30,10779.76,7013.73,9601.76,7093.33,9670.00,0.01,0.01
2013.12.31,10788.97,7005.83,9656.13,7113.33,9696.67,0.02,0.00
2014.01.02,10596.19,6880.65,9483.59,7093.33,9670.00,0.03,0.02
2014.01.03,10596.19,6880.65,9483.59,7093.33,9670.00,0.03,0.02
2014.01.06,10760.18,7007.20,9553.62,7108.33,9533.33,0.01,0.00
2014.01.07,10809.65,7051.50,9591.46,7110.00,9543.33,0.01,-0.01
2014.01.08,10746.70,7001.78,9551.14,7140.00,9583.33,0.02,0.00
2014.01.09,10556.71,6889.43,9365.50,7111.67,9560.00,0.03,0.02
2014.01.10,10747.18,7009.49,9541.32,7128.33,9583.33,0.02,0.00
2014.01.13,10762.52,7022.34,9541.25,7102.50,9553.33,0.01,0.00
2014.01.15,10808.55,7029.11,9606.69,7095.00,9531.67,0.01,-0.01
2014.01.16,10580.25,6895.54,9382.07,7095.00,9531.67,0.03,0.02
2014.01.17,10747.66,7012.45,9534.83,7088.33,9520.00,0.01,0.00
2014.01.20,10797.18,7040.80,9564.22,7077.67,9538.33,0.01,0.00
2014.01.21,10844.60,7071.72,9606.22,7077.67,9538.33,0.00,-0.01
2014.01.22,10770.25,7040.92,9523.55,7072.50,9521.67,0.00,0.00
2014.01.23,10562.30,6890.40,9347.52,7066.67,9480.00,0.02,0.01
2014.01.24,10774.22,7010.96,9562.25,7066.67,9480.00,0.01,-0.01
2014.01.27,10917.53,7075.28,9683.94,7080.00,9506.67,0.00,-0.02
2014.01.28,10807.67,7018.25,9585.53,7080.00,9506.67,0.01,-0.01
2014.01.29,10793.72,7017.01,9577.52,7083.33,9563.33,0.01,0.00
2014.01.30,10609.34,6891.54,9378.01,7083.33,9563.33,0.03,0.02
2014.01.31,10771.36,7011.46,9517.37,7100.00,9616.67,0.01,0.01
2014.02.03,10791.95,7034.25,9507.49,7100.00,9616.67,0.01,0.01
2014.02.04,10802.78,7054.09,9521.61,7103.33,9563.33,0.01,0.00
2014.02.05,10725.26,6999.97,9463.27,7061.67,9500.00,0.01,0.00
2014.02.06,10566.26,6896.71,9340.23,7061.67,9500.00,0.02,0.02
2014.02.07,10731.65,7004.65,9452.77,7086.67,9530.00,0.01,0.01
2014.02.10,10806.59,7045.91,9564.12,7085.00,9603.33,0.01,0.00
2014.02.11,10807.88,7032.02,9590.27,7085.00,9603.33,0.01,0.00
2014.02.12,10824.66,7035.23,9621.38,7073.33,9556.67,0.01,-0.01
2014.02.13,10589.58,6894.02,9357.25,7073.33,9556.67,0.03,0.02
2014.02.14,10796.46,7005.26,9579.70,7083.33,9563.33,0.01,0.00
2014.02.17,10893.85,7055.11,9670.44,7071.67,9553.33,0.00,-0.01
2014.02.18,10922.95,7073.96,9696.27,7080.00,9561.67,0.00,-0.01
2014.02.19,10781.98,6983.82,9589.48,7090.00,9573.33,0.02,0.00
2014.02.20,10635.02,6882.79,9460.40,7083.33,9560.00,0.03,0.01
2014.02.21,10776.10,6984.20,9572.55,7096.67,9630.00,0.02,0.01
2014.02.24,10830.36,7019.46,9621.58,7090.00,9610.00,0.01,0.00
2014.02.25,10884.44,7050.01,9683.20,7081.67,9606.67,0.00,-0.01
2014.02.26,10862.57,7030.94,9670.36,7081.67,9606.67,0.01,-0.01
2014.02.27,10646.84,6892.29,9460.35,7083.33,9583.33,0.03,0.01
2014.02.28,10761.03,6981.51,9533.95,7083.33,9570.00,0.01,0.00
2014.03.03,10882.95,7033.04,9714.74,7060.00,9506.67,0.00,-0.02
2014.03.04,10899.77,7044.79,9699.26,7106.67,9683.33,0.01,0.00
2014.03.05,10901.29,7050.45,9707.06,7113.33,9703.33,0.01,0.00
2014.03.06,10651.76,6897.59,9471.77,7113.33,9703.33,0.03,0.02
2014.03.07,10837.31,7014.64,9641.63,7113.33,9703.33,0.01,0.01
2014.03.10,10842.94,7018.29,9646.64,7113.33,9703.33,0.01,0.01
2014.03.11,10932.49,7059.96,9799.93,7110.00,9733.33,0.01,-0.01
2014.03.12,10911.96,7052.08,9797.13,7110.00,9733.33,0.01,-0.01
2014.03.13,10670.37,6890.39,9568.69,7110.00,9733.33,0.03,0.02
2014.03.14,10938.75,7040.26,9815.53,7110.00,9733.33,0.01,-0.01
2014.03.17,10954.38,7063.47,9806.92,7110.00,9733.33,0.01,-0.01
2014.03.18,10924.98,7045.08,9796.88,7110.00,9733.33,0.01,-0.01
2014.03.19,10949.62,7051.71,9803.28,7100.00,9733.33,0.01,-0.01
2014.03.20,10705.47,6892.99,9590.22,7100.00,9733.33,0.03,0.01
2014.03.21,10823.59,7009.69,9646.74,7100.00,9733.33,0.01,0.01
2014.03.24,10841.73,7017.18,9669.67,7100.00,9733.33,0.01,0.01
2014.03.25,10849.97,7030.14,9683.32,7100.00,9733.33,0.01,0.01
2014.03.26,10846.31,7018.11,9677.27,7100.00,9733.33,0.01,0.01
2014.03.27,10647.54,6890.88,9503.21,7100.00,9733.33,0.03,0.02
2014.03.28,10854.00,7024.60,9664.45,7100.00,9733.30,0.01,0.01
2014.03.31,10886.96,7052.28,9703.23,7110.00,9806.67,0.01,0.01
2014.04.01,10903.01,7054.09,9726.18,7113.33,9840.00,0.01,0.01
2014.04.02,10904.55,7056.85,9731.39,7110.33,9840.00,0.01,0.01
2014.04.03,10652.19,6896.32,9513.48,7110.33,9840.00,0.03,0.03
2014.04.04,10836.81,7023.91,9672.62,7106.67,9833.33,0.01,0.02
2014.04.07,10882.95,7065.98,9680.40,7110.00,9816.67,0.01,0.01
2014.04.08,10797.95,7003.87,9611.41,7110.00,9826.67,0.01,0.02
2014.04.09,10871.46,7033.31,9687.69,7110.00,9826.67,0.01,0.01
2014.04.10,10667.08,6889.28,9503.08,7120.00,9823.33,0.03,0.03
2014.04.11,10917.02,7033.86,9753.86,7110.00,9823.33,0.01,0.01
2014.04.14,10971.05,7066.09,9802.08,7116.67,9843.33,0.01,0.00
2014.04.15,10881.75,7022.22,9709.62,7110.00,9816.67,0.01,0.01
2014.04.16,10894.85,7037.84,9714.34,7103.33,9833.33,0.01,0.01
2014.04.17,10675.64,6887.37,9532.12,7103.33,9833.33,0.03,0.03
2014.04.18,10853.77,6997.29,9694.74,7103.33,9833.33,0.01,0.01
2014.04.22,10854.52,7013.87,9695.41,7103.33,9833.33,0.01,0.01
2014.04.23,10924.17,7051.96,9743.68,7106.67,9810.00,0.01,0.01
2014.04.24,10687.87,6893.25,9536.12,7106.67,9810.00,0.03,0.03
2014.04.25,10888.73,7029.43,9714.68,7106.67,9810.00,0.01,0.01
2014.04.28,10921.40,7043.94,9742.48,7123.33,9830.00,0.01,0.01
2014.04.29,10930.51,7043.62,9763.15,7123.33,9830.00,0.01,0.01
2014.04.30,10913.75,7038.37,9731.25,7120.33,9845.67,0.01,0.01
2014.05.02,10708.56,6895.78,9570.53,7120.33,9845.67,0.03,0.03
2014.05.05,10871.62,7007.15,9713.32,7110.00,9856.67,0.01,0.01
2014.05.06,10925.06,7034.72,9759.98,7110.00,9856.67,0.01,0.01
2014.05.07,10984.43,7056.54,9840.35,7110.00,9856.67,0.01,0.00
2014.05.08,10736.95,6897.24,9605.78,7085.00,9840.00,0.03,0.02
2014.05.09,10966.43,7043.51,9827.81,7110.00,9856.00,0.01,0.00
2014.05.12,10932.26,7051.98,9718.33,7110.00,9823.33,0.01,0.01
2014.05.13,10892.06,7035.71,9684.66,7090.00,9856.67,0.01,0.02
2014.05.14,10932.42,7045.25,9695.22,7110.00,9856.67,0.01,0.02
2014.05.15,10654.95,6897.30,9462.40,7095.91,9801.89,0.03,0.03
2014.05.16,10846.15,7032.24,9605.34,7095.91,9801.89,0.01,0.02
2014.05.19,10876.59,7039.90,9641.86,7110.00,9805.00,0.01,0.02
2014.05.20,10888.75,7040.94,9656.64,7105.00,9800.00,0.01,0.01
2014.05.21,10899.58,7051.88,9662.48,7100.00,9830.00,0.01,0.02
2014.05.22,10655.48,6892.48,9426.15,7100.00,9820.00,0.03,0.04
2014.05.23,10878.47,7042.16,9625.22,7110.00,9810.00,0.01,0.02
2014.05.27,10853.77,7040.55,9596.26,7110.00,9823.33,0.01,0.02
2014.05.28,10853.84,7035.85,9595.49,7060.00,9856.33,0.00,0.03
2014.05.29,10609.08,6885.12,9369.27,7050.00,9870.00,0.02,0.05
2014.05.30,10773.26,6992.10,9517.64,7040.00,9860.00,0.01,0.03
2014.06.02,10844.23,7039.56,9578.72,7060.00,9860.00,0.00,0.03
2014.06.03,10827.00,7029.31,9567.60,7050.00,9840.00,0.00,0.03
2014.06.04,10831.71,7035.81,9600.37,7045.00,9850.00,0.00,0.03
2014.06.05,10601.24,6884.70,9381.78,7050.00,9850.00,0.02,0.05
2014.06.06,10812.79,7022.15,9526.95,7050.00,9850.00,0.00,0.03
2014.06.09,10864.61,7048.47,9615.53,7045.00,9845.00,0.00,0.02
2014.06.10,10829.42,7027.47,9562.98,7050.00,9850.00,0.00,0.03
2014.06.11,10769.25,7004.69,9489.25,7050.00,9850.00,0.01,0.04
2014.06.12,10566.87,6873.72,9311.82,7060.00,9865.00,0.03,0.06
2014.06.13,10771.24,7006.72,9478.69,7070.00,9870.00,0.01,0.04
2014.06.16,10844.86,7044.30,9533.76,7070.00,9870.00,0.00,0.03
2014.06.17,10803.62,7015.41,9493.25,7065.00,9870.00,0.01,0.04
2014.06.18,10791.61,7003.01,9501.69,7070.00,9850.00,0.01,0.04
2014.06.19,10574.00,6864.73,9310.63,7060.00,9860.00,0.03,0.06
2014.06.20,10798.44,6993.58,9525.25,7080.00,9870.00,0.01,0.03
2014.06.23,10813.46,7006.35,9524.30,7080.00,9870.00,0.01,0.04
2014.06.24,10819.78,7014.59,9537.04,7070.00,9865.00,0.01,0.03
2014.06.25,10840.68,7022.90,9563.78,7070.00,9865.00,0.01,0.03
2014.06.26,10584.16,6861.53,9341.97,7060.00,9870.00,0.03,0.05
2014.06.27,10810.53,7002.38,9527.44,7070.00,9880.00,0.01,0.04
2014.06.30,10835.76,7017.41,9557.71,7080.00,9880.00,0.01,0.03
2014.07.01,10854.01,7021.20,9589.55,7080.00,9880.00,0.01,0.03
2014.07.02,10916.46,7050.28,9650.42,7090.00,9870.00,0.01,0.02
2014.07.03,10626.05,6865.55,9375.60,7090.00,9870.00,0.03,0.05
2014.07.04,10799.46,6983.26,9529.35,7090.00,9870.00,0.02,0.03
2014.07.07,10883.70,7037.73,9603.68,7080.00,9880.00,0.01,0.03
2014.07.09,10880.69,7047.08,9576.27,7080.00,9880.00,0.00,0.03
2014.07.10,10584.47,6851.81,9320.52,7080.00,9870.00,0.03,0.06
2014.07.11,10822.29,7003.63,9527.74,7080.00,9880.00,0.01,0.04
2014.07.14,10856.58,7026.47,9552.50,7090.00,9890.00,0.01,0.03
2014.07.15,10802.56,6989.66,9524.80,7090.00,9890.00,0.01,0.04
2014.07.16,10749.58,6957.32,9471.01,7100.00,9870.00,0.02,0.04
2014.07.17,10563.47,6852.40,9272.67,7100.00,9870.00,0.03,0.06
2014.07.18,10738.19,6966.56,9422.28,7100.00,9736.55,0.02,0.03
2014.07.21,10768.94,6987.63,9450.77,7100.00,9736.55,0.02,0.03
2014.07.22,10774.04,6991.59,9451.23,7088.33,9560.00,0.01,0.01
2014.07.23,10786.18,7009.09,9448.95,7088.33,9560.00,0.01,0.01
2014.07.24,10535.67,6850.76,9221.03,7088.33,9560.00,0.03,0.04
2014.07.29,10715.14,6976.83,9371.98,7088.33,9560.00,0.02,0.02
2014.07.30,10765.96,7012.62,9417.25,7087.33,9556.00,0.01,0.01
2014.07.31,10517.08,6859.66,9192.63,7087.33,9556.00,0.03,0.04
2014.08.01,10686.51,6978.69,9336.78,7087.33,9556.00,0.02,0.02
2014.08.04,10765.72,7031.54,9418.74,7176.67,9606.67,0.02,0.02
2014.08.05,10734.57,7005.97,9403.42,7156.67,9600.67,0.02,0.02
2014.08.06,10747.17,7017.20,9390.43,7200.00,9616.67,0.03,0.02
2014.08.07,10504.55,6868.28,9165.72,7183.33,9616.67,0.04,0.05
2014.08.08,10691.42,6982.04,9333.59,7220.00,9650.00,0.03,0.03
2014.08.11,10760.79,7024.40,9404.26,7233.33,9643.33,0.03,0.02
2014.08.12,10689.16,6980.53,9344.14,7251.67,9660.00,0.04,0.03
2014.08.13,10707.80,7003.77,9347.23,7066.85,9570.52,0.01,0.02
2014.08.14,10522.68,6883.82,9196.79,7240.00,9663.33,0.05,0.05
2014.08.18,10621.28,6946.31,9299.72,7206.67,9650.00,0.04,0.04
2014.08.19,10765.89,7036.14,9416.46,7200.00,9690.00,0.02,0.03
2014.08.20,10725.43,7022.63,9373.02,7080.67,9610.00,0.01,0.02
2014.08.21,10495.38,6888.96,9151.29,7223.33,9643.33,0.05,0.05
2014.08.22,10620.74,6979.81,9256.62,7220.33,9653.33,0.03,0.04
2014.08.25,10679.20,7016.54,9308.84,7270.00,9676.67,0.03,0.04
2014.08.26,10609.92,6985.59,9220.99,7250.00,9663.63,0.04,0.05
2014.08.27,10646.06,7009.76,9247.28,7266.67,9663.33,0.04,0.04
2014.08.28,10467.84,6895.44,9086.12,7286.67,9663.33,0.05,0.06
2014.08.29,10616.47,6993.00,9215.38,7290.00,9676.67,0.04,0.05
2014.09.01,10735.15,7070.12,9324.07,7265.00,9646.66,0.03,0.03
2014.09.02,10703.02,7048.96,9296.16,7268.33,9678.33,0.03,0.04
2014.09.03,10703.61,7071.10,9273.74,7268.33,9678.33,0.03,0.04
2014.09.04,10447.19,6899.96,9074.14,7257.50,9661.66,0.05,0.06
2014.09.05,10605.59,7008.56,9121.64,7257.50,9661.66,0.03,0.06
2014.09.08,10558.99,7020.68,9090.38,7303.33,9669.16,0.04,0.06
2014.09.09,10531.02,7013.50,9080.39,7303.33,9673.33,0.04,0.06
2014.09.10,10453.53,6977.27,9002.08,7310.00,9631.66,0.05,0.07
2014.09.11,10360.51,6905.36,8927.94,7311.66,9626.66,0.06,0.07
2014.09.12,10492.03,6996.89,9045.59,7305.00,9568.33,0.04,0.05
2014.09.15,10634.74,7089.71,9167.71,7313.33,9656.66,0.03,0.05
2014.09.16,10536.94,7025.83,9071.05,7343.33,9591.66,0.04,0.05
2014.09.17,10553.36,7034.65,9109.17,7371.66,9601.66,0.05,0.05
2014.09.18,10377.71,6910.16,8952.81,7376.66,9623.33,0.06,0.07
2014.09.19,10452.82,6980.87,8985.78,7376.66,9623.33,0.05,0.07
2014.09.22,10594.64,7076.71,9094.99,7403.33,9601.66,0.04,0.05
2014.09.23,10501.78,7023.24,9021.35,7345.00,9610.00,0.04,0.06
2014.09.24,10488.10,6999.35,9023.56,7330.00,9621.66,0.05,0.06
2014.09.25,10379.89,6935.17,8895.04,7283.33,9615.00,0.05,0.07
2014.09.26,10454.69,7016.79,8919.74,7283.33,9615.00,0.04,0.07
2014.09.29,10504.06,7044.47,8969.03,7311.66,9608.33,0.04,0.07
2014.09.30,10488.93,7052.16,8956.94,7271.66,9263.33,0.03,0.03
2014.10.01,10264.39,6923.31,8711.61,7258.33,9290.00,0.05,0.06
2014.10.03,10469.25,7048.73,8903.25,7211.66,9261.66,0.02,0.04
2014.10.07,10418.10,7043.94,8850.71,7266.66,9266.66,0.03,0.04
2014.10.08,10425.71,7033.13,8866.67,7271.66,9263.33,0.03,0.04
2014.10.09,10282.03,6936.20,8744.47,7258.33,9238.33,0.04,0.05
2014.10.10,10483.63,7025.43,8966.56,7266.66,9246.66,0.03,0.03
2014.10.13,10512.53,7072.39,8938.09,7258.33,9255.00,0.03,0.03
2014.10.14,10524.39,7080.37,8948.17,7261.66,9260.00,0.03,0.03
2014.10.15,10479.73,7054.79,8921.48,7266.66,9248.33,0.03,0.04
2014.10.16,10301.06,6939.81,8789.97,7263.33,9261.66,0.04,0.05
2014.10.17,10548.10,7074.50,9019.29,7261.66,9263.33,0.03,0.03
2014.10.20,10634.52,7116.04,9124.90,7263.33,9260.00,0.02,0.01
2014.10.21,10572.70,7084.97,9049.63,7260.83,9265.83,0.02,0.02
2014.10.22,10511.45,7045.15,8991.02,7270.00,9285.00,0.03,0.03
2014.10.23,10358.07,6960.59,8835.08,7270.00,9285.00,0.04,0.05
2014.10.24,10441.68,7026.51,8901.89,7285.00,9306.66,0.04,0.04
2014.10.27,10560.57,7111.05,9001.87,7286.66,9281.66,0.02,0.03
2014.10.28,10462.14,7035.97,8920.92,7303.33,9293.33,0.04,0.04
2014.10.29,10557.83,7095.57,9045.43,7303.33,9293.33,0.03,0.03
2014.10.30,10375.67,6966.61,8873.37,7373.33,9368.33,0.06,0.05
2014.10.31,10451.91,7058.38,8892.15,7370.00,9398.33,0.04,0.05
2014.11.03,10474.09,7085.09,8873.37,7368.33,9366.66,0.04,0.05
2014.11.04,10428.77,7080.85,8846.10,7375.00,9371.66,0.04,0.06
2014.11.05,10442.64,7086.52,8868.08,7383.33,9358.33,0.04,0.05
2014.11.06,10243.85,6970.99,8699.79,7388.33,9376.66,0.06,0.07
2014.11.07,10413.97,7074.19,8854.76,7383.33,9376.66,0.04,0.06
2014.11.10,10374.73,7081.75,8776.41,7411.66,9355.00,0.04,0.06
2014.11.11,10501.62,7141.12,8916.40,7408.33,9383.33,0.04,0.05
2014.11.12,10330.80,7049.06,8757.76,7415.00,9283.33,0.05,0.06
2014.11.13,10245.55,6980.11,8702.10,7430.00,9305.00,0.06,0.06
2014.11.14,10308.32,7028.68,8754.92,7463.33,9310.00,0.06,0.06
2014.11.17,10465.46,7148.05,8889.31,7440.00,9271.66,0.04,0.04
2014.11.18,10430.65,7115.15,8891.09,7416.66,9280.00,0.04,0.04
2014.11.19,10314.33,7030.69,8798.20,7425.00,9278.33,0.05,0.05
2014.11.20,10245.33,6982.77,8752.90,7395.00,9283.33,0.06,0.06
2014.11.21,10374.91,7073.05,8868.90,7421.66,9263.33,0.05,0.04
2014.11.24,10370.17,7092.99,8810.91,7420.00,9278.33,0.04,0.05
2014.11.25,10439.23,7143.11,8865.31,7428.33,9285.00,0.04,0.05
2014.11.26,10401.27,7112.03,8835.99,7420.00,9268.33,0.04,0.05
2014.11.27,10227.81,6985.07,8713.87,7418.33,9280.00,0.06,0.06
2014.11.28,10368.33,7081.03,8833.59,7418.33,9280.00,0.05,0.05
2014.12.01,10436.26,7127.43,8891.47,7421.66,9285.00,0.04,0.04
2014.12.02,10479.82,7160.54,8928.47,7416.66,9281.66,0.03,0.04
2014.12.03,10420.63,7127.76,8855.53,7383.33,9251.66,0.03,0.04
2014.12.04,10181.36,6990.94,8620.52,7380.00,9256.66,0.05,0.07
2014.12.05,10299.87,7076.44,8711.80,7386.66,9230.00,0.04,0.06
2014.12.08,10361.75,7112.90,8792.96,7390.00,9235.00,0.04,0.05
2014.12.09,10317.82,7105.36,8709.75,7390.00,9226.66,0.04,0.06
2014.12.10,10394.06,7135.63,8826.06,7408.33,9168.33,0.04,0.04
2014.12.11,10217.21,7002.41,8677.38,7408.33,9171.66,0.05,0.05
2014.12.12,10394.51,7102.33,8826.78,7408.33,9183.33,0.04,0.04
2014.12.15,10464.46,7149.52,8901.15,7410.00,9166.66,0.04,0.03
2014.12.16,10470.51,7164.76,8902.93,7386.66,9135.00,0.03,0.03
2014.12.17,10483.33,7132.40,8941.88,7391.66,9160.00,0.04,0.02
2014.12.18,10262.59,7005.42,8720.35,7411.66,9163.33,0.05,0.05
2014.12.19,10323.41,7086.90,8706.26,7408.33,9163.33,0.04,0.05
2014.12.22,10400.84,7155.46,8786.18,7415.00,9133.33,0.04,0.04
2014.12.23,10401.12,7158.77,8775.93,7420.00,9135.00,0.04,0.04
2014.12.24,10263.00,7074.86,8640.52,7420.00,9135.00,0.05,0.05
2014.12.26,10355.57,7146.41,8732.20,7415.00,9150.00,0.04,0.05
2014.12.29,10437.79,7203.15,8801.53,7413.33,9128.33,0.03,0.04
2014.12.30,10338.06,7136.08,8703.87,7416.66,9133.33,0.04,0.05
2014.12.31,10468.43,7227.66,8788.84,7420.00,9130.00,0.03,0.04
2015.01.02,10459.49,7219.39,8765.06,7421.66,9130.00,0.03,0.04
2015.01.06,10304.00,7187.95,8564.45,7420.00,9113.33,0.03,0.06
2015.01.07,10437.71,7283.62,8677.70,7428.33,8999.16,0.02,0.04
2015.01.08,10148.67,7100.00,8400.01,7421.66,8948.33,0.04,0.06
2015.01.09,10226.32,7170.22,8437.92,7426.66,8920.00,0.03,0.05
2015.01.12,10317.18,7218.91,8527.70,7425.00,8936.66,0.03,0.05
2015.01.13,10306.10,7213.94,8515.33,7435.00,8866.66,0.03,0.04
2015.01.14,10368.90,7256.47,8549.58,7428.33,8845.00,0.02,0.03
2015.01.15,10171.29,7115.98,8379.06,7423.33,8928.33,0.04,0.06
2015.01.16,10278.02,7199.81,8429.53,7423.33,8928.33,0.03,0.06
2015.01.19,10219.84,7184.30,8325.17,7421.66,8926.66,0.03,0.07
2015.01.20,10310.36,7247.94,8398.92,7421.66,8926.66,0.02,0.06
2015.01.21,10338.92,7280.95,8430.62,7425.00,8928.33,0.02,0.06
2015.01.22,10121.70,7125.67,8260.79,7438.33,8903.33,0.04,0.07
2015.01.23,10121.70,7125.67,8260.79,7438.33,8903.33,0.04,0.07
2015.01.26,10171.82,7259.17,8128.82,7466.66,8450.00,0.03,0.04
2015.01.27,10264.37,7311.76,8221.35,7471.66,8283.33,0.02,0.01
2015.01.28,10225.51,7268.62,8217.90,7469.17,8283.33,0.03,0.01
2015.01.29,10072.33,7134.52,8093.40,7465.00,8291.66,0.04,0.02
2015.01.30,10226.88,7258.56,8213.06,7466.66,8450.00,0.03,0.03
2015.02.02,10223.91,7252.02,8198.40,7468.33,8560.00,0.03,0.04
2015.02.03,10303.60,7313.34,8271.39,7461.66,8465.00,0.02,0.02
2015.02.04,10252.69,7272.25,8272.92,7478.33,8561.66,0.03,0.03
2015.02.05,10116.18,7142.17,8174.93,7478.33,8561.66,0.05,0.05
2015.02.06,10299.42,7275.49,8301.33,7486.66,8630.00,0.03,0.04
2015.02.09,10290.87,7260.76,8311.39,7478.33,8671.66,0.03,0.04
2015.02.10,10278.62,7292.34,8222.12,7478.33,8596.66,0.02,0.04
2015.02.11,10202.43,7247.98,8188.04,7480.00,8571.66,0.03,0.04
2015.02.12,10058.24,7139.24,8077.33,7463.33,8561.66,0.04,0.06
2015.02.13,10225.57,7246.93,8209.32,7480.00,8565.00,0.03,0.04
2015.02.16,10331.32,7298.72,8306.67,7480.00,8603.33,0.02,0.03
2015.02.17,10331.18,7298.62,8306.56,7490.00,8608.33,0.03,0.04
2015.02.18,10291.02,7264.92,8292.91,7503.33,8610.00,0.03,0.04
2015.02.19,10091.36,7138.89,8118.35,7523.33,8660.00,0.05,0.06
2015.02.20,10122.47,7152.07,8144.07,7503.33,8610.00,0.05,0.05
2015.02.23,10223.98,7244.12,8144.07,7518.33,8633.33,0.04,0.06
2015.02.24,10312.38,7310.50,8259.40,7520.00,8656.66,0.03,0.05
2015.02.25,10278.09,7281.37,8248.33,7551.66,8668.33,0.04,0.05
2015.02.26,10101.33,7145.46,8107.24,7546.66,8645.00,0.05,0.06
2015.02.27,10270.44,7262.46,8218.93,7573.33,8643.33,0.04,0.05
2015.03.02,10187.98,7238.90,8136.51,7560.00,8620.00,0.04,0.06
2015.03.03,10224.90,7268.13,8159.93,7616.66,8598.33,0.05,0.05
2015.03.04,10288.90,7330.81,8187.05,7578.33,8573.33,0.03,0.05
2015.03.05,10093.24,7198.39,8007.48,7563.33,8563.33,0.05,0.06
2015.03.06,10163.96,7273.93,8051.52,7550.00,8563.33,0.04,0.06
2015.03.09,10169.99,7306.25,8010.86,7456.66,8478.33,0.02,0.06
2015.03.10,10132.31,7305.04,7933.27,7446.66,8375.00,0.02,0.05
2015.03.11,10118.49,7328.99,7869.87,7475.00,8370.00,0.02,0.06
2015.03.12,9903.78,7201.79,7618.06,7460.17,8365.00,0.03,0.09
2015.03.13,10009.54,7272.43,7718.23,7461.66,8168.33,0.03,0.06
2015.03.16,10026.57,7313.82,7732.17,7488.33,8075.00,0.02,0.04
2015.03.17,10060.65,7347.86,7757.14,7520.00,8036.33,0.02,0.03
2015.03.18,10055.23,7326.13,7791.34,7543.33,8035.00,0.03,0.03
2015.03.19,9869.22,7200.11,7626.35,7516.66,8031.66,0.04,0.05
2015.03.20,10049.23,7291.69,7785.34,7551.66,8038.33,0.03,0.03
2015.03.23,10083.30,7321.64,7889.81,7531.66,8121.66,0.03,0.03
2015.03.24,10259.95,7395.21,8069.65,7540.00,8158.33,0.02,0.01
2015.03.25,10229.17,7351.80,8050.21,7553.33,8213.33,0.03,0.02
2015.03.26,10025.29,7203.85,7913.43,7540.00,8231.66,0.04,0.04
2015.03.27,10153.97,7290.87,8000.28,7531.66,8128.33,0.03,0.02
2015.03.30,10062.76,7258.98,7880.35,7535.00,8308.33,0.04,0.05
2015.03.31,10183.55,7360.69,7982.67,7530.00,8230.00,0.02,0.03
2015.04.01,10120.67,7336.52,7893.36,7530.00,8293.33,0.03,0.05
2015.04.02,10015.01,7258.51,7806.53,7515.00,8075.00,0.03,0.03
2015.04.03,10125.77,7322.12,7929.86,7520.00,8233.33,0.03,0.04
2015.04.07,10288.86,7384.75,8057.58,7518.33,8172.66,0.02,0.01
2015.04.08,10282.45,7421.66,8050.28,7496.66,8230.00,0.01,0.02
2015.04.09,10072.29,7262.60,7888.63,7513.33,8220.00,0.03,0.04
2015.04.10,10186.28,7377.61,7948.63,7503.33,8233.33,0.02,0.03
2015.04.13,10070.19,7347.07,7765.84,7503.33,8233.33,0.02,0.06
2015.04.14,10168.75,7435.50,7845.94,7503.33,8233.33,0.01,0.05
2015.04.15,10140.39,7396.51,7813.68,7515.00,8180.00,0.02,0.04
2015.04.16,9970.77,7264.09,7684.68,7512.50,8179.17,0.03,0.06
2015.04.17,10183.75,7377.83,7902.40,7511.66,8188.33,0.02,0.03
2015.04.20,10245.01,7389.55,7991.05,7511.66,8188.33,0.02,0.02
2015.04.21,10265.74,7434.04,7971.52,7510.00,8183.33,0.01,0.03
2015.04.22,10215.86,7411.86,7930.70,7506.66,8182.50,0.01,0.03
2015.04.23,10045.52,7259.61,7798.99,7506.66,8182.50,0.03,0.05
2015.04.24,10116.17,7321.28,7886.48,7516.66,8185.00,0.03,0.04
2015.04.27,10198.78,7355.87,7961.99,7516.66,8185.00,0.02,0.03
2015.04.28,10237.82,7375.01,7981.23,7511.66,8180.00,0.02,0.02
2015.04.29,10309.81,7394.28,8079.72,7515.00,8180.00,0.02,0.01
2015.04.30,10157.76,7270.92,7999.47,7526.66,8220.00,0.03,0.03
2015.05.04,10383.64,7378.56,8280.09,7526.66,8220.00,0.02,-0.01
